PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,48,"ODESSA, MO",SERIOUS,NO,2024-10-20,7:22PM,LAFAYETTE,HWY OO WEST OF EDS ROAD,A
ADULT,38,"GRAIN VALLEY, MO",MINOR,YES,2024-10-20,3:50PM,SALINE,RAMP 4331 AT MO 127,A
ADULT,59,"SWEET SPRINGS, MO",NO INJURY,YES,2024-10-20,3:50PM,SALINE,RAMP 4331 AT MO 127,A
ADULT,37,"OVERLAND PARK, KS",SERIOUS,YES,2024-10-20,9:25AM,PLATTE,"I-29 SOUTHBOUND, SOUTH OF 72ND STREET",A
ADULT,81,"ORCHARD, IA",MINOR,NO,2024-10-19,10:00PM,BENTON,NORTHBOUND 65 SOUTH OF CEDAR GATE,A
ADULT,34,"LEE'S SUMMIT, MO",MINOR,YES,2024-10-19,5:53PM,JOHNSON,1901 SW 700 ROAD,A
ADULT,36,"LEE'S SUMMIT, MO",SERIOUS,NO,2024-10-19,5:53PM,JOHNSON,1901 SW 700 ROAD,A
ADULT,37,"HOLDEN,MO",MINOR,YES,2024-10-19,5:53PM,JOHNSON,1901 SW 700 ROAD,A
ADULT,78,"CLINTON, MO",NO INJURY,YES,2024-10-19,5:01PM,HENRY,NORTH 2ND STREET AT EAST OHIO STREET,A
ADULT,25,"CLINTON, MO",MINOR,NO,2024-10-19,5:01PM,HENRY,NORTH 2ND STREET AT EAST OHIO STREET,A
ADULT,44,"WARRENSBURG, MO",MODERATE,YES,2024-10-19,4:40PM,JOHNSON,US-50 AT ROUTE M,A
ADULT,50,INDEPENDENCE/MO,MINOR,YES,2024-10-19,12:01PM,CLAY,I-435 SOUTHBOUND 56 MILE MARKER,A
ADULT,24,"PLEASANT HILL, MO",MINOR,YES,2024-10-19,3:40AM,JOHNSON,ROUTE AA WEST OF NW 200TH RD,A
ADULT,23,"KINGSVILLE, MO",MINOR,YES,2024-10-19,3:40AM,JOHNSON,ROUTE AA WEST OF NW 200TH RD,A
ADULT,24,"WARRNESBURG, MO",MINOR,YES,2024-10-18,11:13PM,HENRY,HWY 13 AND NW 51ST ROAD,A
ADULT,52,"TIGHTWAD, MO",MINOR,YES,2024-10-17,5:11PM,HENRY,HWY 52 AND MO 2,A
JUVENILE,16,"WINDSOR, MO",NO INJURY,YES,2024-10-17,5:11PM,HENRY,HWY 52 AND MO 2,A
ADULT,50,"KASNSAS CITY, MO",NO INJURY,YES,2024-10-17,6:17AM,PLATTE,SB 29 AT THE 8.0 MILE MARKER,A
ADULT,42,"KANSAS CITY, MO",MINOR,YES,2024-10-17,6:17AM,PLATTE,SB 29 AT THE 8.0 MILE MARKER,A
ADULT,32,"OTTAWA, IL",NO INJURY,YES,2024-10-17,6:17AM,PLATTE,SB 29 AT THE 8.0 MILE MARKER,A
ADULT,80,"SEDALIA, MO",FATAL,YES,2024-10-16,4:25PM,PETTIS,ROUTE Y AT QUISENBERRY RD,A
ADULT,55,"FORT WORTH, TX",NO INJURY,YES,2024-10-16,4:25PM,PETTIS,ROUTE Y AT QUISENBERRY RD,A
ADULT,89,"SHAWNEE, KS",NO INJURY,YES,2024-10-16,11:42AM,PETTIS,NORTHBOUND US 65 SOUTH OF TIGER PRIDE BLVD,A
ADULT,38,"WARSAW, MO",MODERATE,NO,2024-10-16,11:42AM,PETTIS,NORTHBOUND US 65 SOUTH OF TIGER PRIDE BLVD,A
ADULT,40,"WARSAW, MO",MODERATE,NO,2024-10-16,11:42AM,PETTIS,NORTHBOUND US 65 SOUTH OF TIGER PRIDE BLVD,A
ADULT,48,"BUCKNER, MO",SERIOUS,UNKNOWN,2024-10-16,8:40AM,JACKSON,ROUTE BB AT PINK HILL RD,A
ADULT,33,"BLUE SPRINGS, MO",NO INJURY,YES,2024-10-16,8:40AM,JACKSON,ROUTE BB AT PINK HILL RD,A
ADULT,40,"MARSHALL, MO",MINOR,YES,2024-10-16,7:15AM,SALINE,NORTHBOUND US 65 WEST OF ARBOR DRIVE,A
ADULT,21,"MARSHALL, MO",NO INJURY,YES,2024-10-16,7:15AM,SALINE,NORTHBOUND US 65 WEST OF ARBOR DRIVE,A
JUVENILE,17,"GRAND PASS, MO",MINOR,YES,2024-10-16,7:15AM,SALINE,NORTHBOUND US 65 WEST OF ARBOR DRIVE,A
ADULT,41,"MESQUITE, TX",MODERATE,YES,2024-10-16,6:20AM,PLATTE,NB I35 MM 23,A
ADULT,20,"SEDALIA, MO",MINOR,NO,2024-10-15,10:05PM,PETTIS,OLIVE BRANCH RD WEST OF ROUTE O,A
JUVENILE,16,"WARSAW, MO",NO INJURY,YES,2024-10-15,6:15PM,BENTON,LOST VALLEY RD WEST OF HATCHERY AVE,A
ADULT,59,"WARSAW, MO",MINOR,YES,2024-10-15,6:15PM,BENTON,LOST VALLEY RD WEST OF HATCHERY AVE,A
ADULT,18,"WARSAW, MO",NO INJURY,YES,2024-10-15,6:15PM,BENTON,LOST VALLEY RD WEST OF HATCHERY AVE,A
ADULT,81,"BUTLER, MO",MODERATE,YES,2024-10-15,6:10PM,BATES,STATE ROUTE H EAST OF COUNTY ROUTE NE 10623,A
ADULT,23,"HOLDEN, MO",MINOR,YES,2024-10-15,5:03PM,JACKSON,EASTBOUND US-50 AT SAM MOORE ROAD,A
JUVENILE,17,"HOLDEN, MO",NO INJURY,YES,2024-10-15,5:03PM,JACKSON,EASTBOUND US-50 AT SAM MOORE ROAD,A
ADULT,52,"HOLDEN, MO",MINOR,YES,2024-10-15,5:03PM,JACKSON,EASTBOUND US-50 AT SAM MOORE ROAD,A
ADULT,24,"MONTROSE, MO",SERIOUS,NO,2024-10-15,12:40PM,HENRY,WALNUT ST AT MO-52,A
ADULT,64,"SELBYVILLE, DE",MINOR,YES,2024-10-15,12:20PM,JACKSON,EB I-470 AT THE 7.6 MILE MARKER,A
ADULT,69,"SELBYVILLE, DE",MINOR,YES,2024-10-15,12:20PM,JACKSON,EB I-470 AT THE 7.6 MILE MARKER,A
ADULT,45,"SEDALIA, MO",SERIOUS,YES,2024-10-14,7:15AM,JOHNSON,MO-13 AT STATE ROUTE E,A
ADULT,45,"WARRENSBURG, MO",NO INJURY,YES,2024-10-14,7:15AM,JOHNSON,MO-13 AT STATE ROUTE E,A
ADULT,56,"DALLAS, TX",NO INJURY,YES,2024-10-13,11:41PM,CLAY,I-35 AT MO 210,A
ADULT,38,"BLUE SPRINGS, MO",NO INJURY,YES,2024-10-13,11:41PM,CLAY,I-35 AT MO 210,A
ADULT,19,"KANSAS CITY, MO",MINOR,YES,2024-10-13,11:41PM,CLAY,I-35 AT MO 210,A
ADULT,54,"COMUMBIA, MS",NO INJURY,YES,2024-10-13,10:15AM,HENRY,MO 7 W/O RT O,A
ADULT,54,"CLINTON,MO",MINOR,YES,2024-10-13,10:15AM,HENRY,MO 7 W/O RT O,A
ADULT,27,"CLINTON, MO",NO INJURY,YES,2024-10-13,10:15AM,HENRY,MO 7 W/O RT O,A
ADULT,19,"CLINTON, MO",MODERATE,NO,2024-10-12,1:55PM,HENRY,MISSOURI 7 1 MILE WEST OF COUNTY ROAD NW 401,A
ADULT,44,"SPRINGFIELD, MO",NO INJURY,YES,2024-10-12,1:55PM,HENRY,MISSOURI 7 1 MILE WEST OF COUNTY ROAD NW 401,A
JUVENILE,13,"OAK GROVE, MO",NO INJURY,NO,2024-10-12,10:40AM,JOHNSON,.1 MILE WEST OF NORTH WEST 1801,A
JUVENILE,12,"OAK GROVE, MO",MINOR,NO,2024-10-12,10:40AM,JOHNSON,.1 MILE WEST OF NORTH WEST 1801,A
ADULT,19,"LINCOLN, MO",NO INJURY,YES,2024-10-12,2:22AM,BENTON,22479 MOELLMAN AVE,A
ADULT,19,"LINCOLN, MO",SERIOUS,NO,2024-10-12,2:22AM,BENTON,22479 MOELLMAN AVE,A
ADULT,39,"CLINTON, MO",FATAL,UNKNOWN,2024-10-11,11:15PM,HENRY,HWY 13 SOUTH OF NW 950TH ROAD,A
ADULT,48,"LA MONTE, MO",MINOR,YES,2024-10-11,7:40PM,PETTIS,GRIESSEN RD AT N HEARD AVE,A
JUVENILE,16,"SMITHVILLE,MO",NO INJURY,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,58,"TAMPA, FLORIDA",NO INJURY,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,56,"ODESSA, MO",NO INJURY,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,26,"CARROLLTON, MO",MODERATE,NO,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,42,"WELLINGTON, MO",MINOR,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,23,"HIGH RIDGE, MO",NO INJURY,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,36,"GLADSTONE,MO",MINOR,NO,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,22,"FAIRVIEW HEIGHTS, ILLINOIS",NO INJURY,YES,2024-10-11,4:56PM,JACKSON,I-70 EB AT THE 26 MM,A
ADULT,58,"BUCKNER, MO",MODERATE,YES,2024-10-11,4:45PM,JACKSON,US 24 AT E. LAKE CITY,A
ADULT,38,"BROWNING, MO",NO INJURY,YES,2024-10-11,4:45PM,JACKSON,US 24 AT E. LAKE CITY,A
ADULT,32,"KANSAS CITY, MO",MINOR,YES,2024-10-11,2:40PM,CLAY,I-35 SOUTHBOUND 6MM,A
ADULT,45,"MONROE, LA",NO INJURY,YES,2024-10-11,2:40PM,CLAY,I-35 SOUTHBOUND 6MM,A
ADULT,58,"INDEPENDENCE, MO",FATAL,UNKNOWN,2024-10-11,1:22PM,PLATTE,MO-9 NORTHBOUND RAMP FROM RIVERWAY BLVD,A
ADULT,59,"NORTHMOOR, MO",MINOR,UNKNOWN,2024-10-11,1:22PM,PLATTE,MO-9 NORTHBOUND RAMP FROM RIVERWAY BLVD,A
ADULT,29,"KANSAS CITY, MO",NO INJURY,YES,2024-10-11,1:22PM,PLATTE,MO-9 NORTHBOUND RAMP FROM RIVERWAY BLVD,A
ADULT,62,"RAYMORE, MO",NO INJURY,YES,2024-10-10,7:45AM,CASS,NB I49 MM 173,A
ADULT,27,"PLEASAND HILL, MO",MINOR,YES,2024-10-10,7:45AM,CASS,NB I49 MM 173,A
ADULT,26,"KANSAS CITY, KS",NO INJURY,YES,2024-10-09,4:50PM,CLAY,I-35 SOUTHBOUND AT 9 MILE MARKER,A
ADULT,27,"KANSAS CITY, MO",MINOR,YES,2024-10-09,4:50PM,CLAY,I-35 SOUTHBOUND AT 9 MILE MARKER,A
ADULT,31,"KANSAS CITY, MO",NO INJURY,YES,2024-10-09,4:50PM,CLAY,I-35 SOUTHBOUND AT 9 MILE MARKER,A
ADULT,51,"KANSAS CITY, MO",SERIOUS,YES,2024-10-09,3:35PM,CLAY,M 92 AT PLATTSBURG,A
ADULT,49,"KANSAS CITY, MO",MINOR,YES,2024-10-09,3:35PM,CLAY,M 92 AT PLATTSBURG,A
ADULT,41,"RAYTOWN, MO",NO INJURY,YES,2024-10-09,3:35PM,CLAY,M 92 AT PLATTSBURG,A
JUVENILE,16,"KEARNEY, MO",MINOR,NO,2024-10-09,2:04PM,CLAY,I-35 NORTHBOUND JUST NORTH OF 20.6 MILE MARKER,A
ADULT,37,"LATHROP, MO",NO INJURY,YES,2024-10-09,2:04PM,CLAY,I-35 NORTHBOUND JUST NORTH OF 20.6 MILE MARKER,A
ADULT,84,"MILAN, MO",NO INJURY,YES,2024-10-09,2:04PM,CLAY,I-35 NORTHBOUND JUST NORTH OF 20.6 MILE MARKER,A
ADULT,38,"LATHROP, MO",MINOR,YES,2024-10-09,2:04PM,CLAY,I-35 NORTHBOUND JUST NORTH OF 20.6 MILE MARKER,A
ADULT,37,"WARSAW, MO",SERIOUS,NO,2024-10-08,8:53PM,BENTON,LOST VALLEY RD EAST OF LAKEVIEW AVE,A
ADULT,23,"BUTLER, MO",SERIOUS,NO,2024-10-08,12:35PM,BATES,ROUTE H EAST OF BUTLER CITY LIMITS,A
ADULT,60,"EDWARDS, MO",MINOR,UNKNOWN,2024-10-08,1:10AM,BENTON,POORBOY - WEST OF POMTANO RD,A
ADULT,21,"SEDALIA, MO",NO INJURY,NO,2024-10-07,10:31PM,PETTIS,QUISENBERRY NORTH OF SACAJAWEA RD,A
ADULT,55,"GREEN RIDGE, MO",NO INJURY,NO,2024-10-07,10:31PM,PETTIS,QUISENBERRY NORTH OF SACAJAWEA RD,A
ADULT,53,"GREEN RIDGE, MO",MODERATE,NO,2024-10-07,10:31PM,PETTIS,QUISENBERRY NORTH OF SACAJAWEA RD,A
ADULT,39,"WARRENSBURG, MO",MODERATE,NO,2024-10-07,7:30PM,LAFAYETTE,ROUTE N NORTH OF WILLARD RD,A
ADULT,32,"KANSAS CITY, MO",MODERATE,YES,2024-10-07,7:30PM,LAFAYETTE,ROUTE N NORTH OF WILLARD RD,A
ADULT,59,"HARRISONVILLE, MO",NO INJURY,YES,2024-10-07,4:55PM,CASS,MO-291 AT COTTAGE LANE,A
ADULT,19,"HARRISONVILLE, MO",SERIOUS,YES,2024-10-07,4:55PM,CASS,MO-291 AT COTTAGE LANE,A
JUVENILE,7,"WAVERLY, MO",MINOR,NO,2024-10-07,7:30AM,LAFAYETTE,INTERSECTION OF JEFFERSON STREET AND PINE STREET,A
ADULT,58,"MARSHALL, MO",NO INJURY,YES,2024-10-07,7:30AM,LAFAYETTE,INTERSECTION OF JEFFERSON STREET AND PINE STREET,A
ADULT,27,"KANSAS CITY, KS",NO INJURY,YES,2024-10-07,7:30AM,LAFAYETTE,INTERSECTION OF JEFFERSON STREET AND PINE STREET,A
JUVENILE,14,"BELTON,MO",SERIOUS,YES,2024-10-06,5:15PM,CLAY,HWY 210 AT HWY N,A
ADULT,27,"RICHMOND, MO",NO INJURY,NO,2024-10-06,5:15PM,CLAY,HWY 210 AT HWY N,A
ADULT,28,"RICHMOND,MO",SERIOUS,YES,2024-10-06,5:15PM,CLAY,HWY 210 AT HWY N,A
ADULT,45,"RICHMOND, MO",MODERATE,NO,2024-10-06,5:15PM,CLAY,HWY 210 AT HWY N,A
JUVENILE,16,"BELTON,MO",MODERATE,YES,2024-10-06,5:15PM,CLAY,HWY 210 AT HWY N,A
ADULT,66,"OAK GROVE, MO",MODERATE,YES,2024-10-06,4:50PM,JACKSON,ROUTE F NORTH OF FAULKENBERRY RD,A
ADULT,35,"OAK GROVE, MO",NO INJURY,YES,2024-10-06,4:50PM,JACKSON,ROUTE F NORTH OF FAULKENBERRY RD,A
ADULT,56,"OAK GROVE, MO",MODERATE,YES,2024-10-06,4:50PM,JACKSON,ROUTE F NORTH OF FAULKENBERRY RD,A
ADULT,68,"OAK GROVE, MO",MODERATE,YES,2024-10-06,4:50PM,JACKSON,ROUTE F NORTH OF FAULKENBERRY RD,A
ADULT,64,"KNOB NOSTER, MO",NO INJURY,YES,2024-10-06,8:56AM,JOHNSON,SE 500TH RD W OF NEVILS RD,A
ADULT,76,"KNOB NOSTER, MO",MINOR,EXEMPT,2024-10-06,8:56AM,JOHNSON,SE 500TH RD W OF NEVILS RD,A
ADULT,68,"RAYTOWN, MO",SERIOUS,YES,2024-10-05,4:05PM,PLATTE,I-29 NB AT THE 23 MM,A
ADULT,18,"CARROLLTON, MO",SERIOUS,NO,2024-10-05,12:30PM,CARROLL,HWY O 1.5 MILES SO CR 280,A
JUVENILE,15,"CARROLLTON, MO",SERIOUS,NO,2024-10-05,12:30PM,CARROLL,HWY O 1.5 MILES SO CR 280,A
ADULT,20,"ODESSA, MO",MINOR,YES,2024-10-05,11:45AM,LAFAYETTE,HWY M OVER I 70,A
ADULT,34,"INDEPENDENCE, MO",MINOR,YES,2024-10-05,11:45AM,LAFAYETTE,HWY M OVER I 70,A
JUVENILE,9,"LONE JACK, MO",MINOR,YES,2024-10-05,11:45AM,LAFAYETTE,HWY M OVER I 70,A
ADULT,44,"WARSAW, MO",MINOR,YES,2024-10-05,10:38AM,BENTON,POORBOY ROAD - EAST OF RT PP,A
ADULT,19,"EDWARDS, MO",NO INJURY,YES,2024-10-05,10:38AM,BENTON,POORBOY ROAD - EAST OF RT PP,A
ADULT,51,"NATCHEZ, MS",MINOR,EXEMPT,2024-10-05,1:40AM,LAFAYETTE,LOVES TRUCK STOP IN BATES CITY,A
ADULT,58,"HOLDEN, MO",SERIOUS,YES,2024-10-04,10:00PM,JOHNSON,EASTBOUND US 50 WEST OF MO 131,A
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-10-04,10:00PM,JOHNSON,EASTBOUND US 50 WEST OF MO 131,A
ADULT,57,"EXCELSIOR SPRINGS, MO",MINOR,YES,2024-10-04,4:45PM,CLAY,US-69 SOUTH OF CAMERON RD,A
ADULT,78,"KINGSVILLE, MO",MINOR,YES,2024-10-04,1:33PM,JOHNSON,EASTBOUND MO 58 EAST OF HWY T,A
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-10-04,1:00PM,HENRY,MO-7 EAST OF NW 221 RD,A
ADULT,33,"CALHOUN, MO",MINOR,UNKNOWN,2024-10-04,1:00PM,HENRY,MO-7 EAST OF NW 221 RD,A
ADULT,22,"ODESSA, MO",MINOR,YES,2024-10-04,8:11AM,JOHNSON,MO 13 NORTH OF ROUTE H,A
ADULT,27,"SWEET SPRINGS, MO",MINOR,YES,2024-10-04,8:11AM,JOHNSON,MO 13 NORTH OF ROUTE H,A
ADULT,19,"BELTON, MO",MINOR,YES,2024-10-03,3:38PM,JACKSON,US-50 AT ROUTE F,A
ADULT,32,"CHICAGO, IL",NO INJURY,YES,2024-10-03,3:38PM,JACKSON,US-50 AT ROUTE F,A
JUVENILE,12,"CARROLLTON, MO",SERIOUS,YES,2024-10-01,7:10PM,CARROLL,CR 210 AND CR 261,A
ADULT,42,"CARROLLTON, MO",NO INJURY,UNKNOWN,2024-10-01,7:10PM,CARROLL,CR 210 AND CR 261,A
ADULT,30,"AMSTERDAM, MO",SERIOUS,NO,2024-10-01,3:08PM,BATES,ROUTE Y SOUTH OF ROUTE J,A
ADULT,56,"WARRENSBURG, MO",SERIOUS,YES,2024-10-01,2:10PM,JACKSON,HWY F NORTH OF E ZUMWALT RD,A
ADULT,57,"CHILLICOTHE, MO",NO INJURY,YES,2024-10-01,2:10PM,JACKSON,HWY F NORTH OF E ZUMWALT RD,A
ADULT,64,"COLUMBIA, MO",FATAL,UNKNOWN,2024-09-30,7:07PM,PETTIS,WALNUT GROVE ROAD NORTH OF ECKLES RD,A
ADULT,34,"KANSAS CITY, MO",MINOR,NO,2024-09-30,3:20PM,LAFAYETTE,I-70 EASTBOUND AT MILE MARKER 37.6,A
ADULT,53,"HIGGINSVILLE, MO",NO INJURY,YES,2024-09-30,3:20PM,LAFAYETTE,I-70 EASTBOUND AT MILE MARKER 37.6,A
ADULT,72,"INDEPENDENCE, MO",MINOR,YES,2024-09-30,1:28PM,JACKSON,"I-470 SOUTHBOUND, SOUTH OF WOODS CHAPEL",A
JUVENILE,17,"RAYMORE, MO",NO INJURY,YES,2024-09-30,1:28PM,JACKSON,"I-470 SOUTHBOUND, SOUTH OF WOODS CHAPEL",A
ADULT,79,"POLO, MO",MINOR,YES,2024-09-30,11:20AM,RAY,HWY 13 AND HWY D,A
ADULT,77,"POLO, MO",MINOR,YES,2024-09-30,11:20AM,RAY,HWY 13 AND HWY D,A
ADULT,20,"WATERVILLE, KS",NO INJURY,YES,2024-09-30,11:20AM,RAY,HWY 13 AND HWY D,A
ADULT,46,"BLUE SPRINGS, MO",MINOR,NO,2024-09-30,8:50AM,JACKSON,"I-70 WESTBOUND, EAST OF WOODS CHAPEL RD",A
ADULT,60,"ODESSA, MO",SERIOUS,YES,2024-09-30,8:50AM,JACKSON,"I-70 WESTBOUND, EAST OF WOODS CHAPEL RD",A
ADULT,51,"OAK GROVE, MO",MINOR,YES,2024-09-30,8:26AM,JACKSON,I-70 WB AT 18.2 MM,A
ADULT,33,"RAYTOWN, MO",NO INJURY,YES,2024-09-30,8:26AM,JACKSON,I-70 WB AT 18.2 MM,A
ADULT,55,"SHAWNEE, KS",MINOR,UNKNOWN,2024-09-29,11:24PM,JOHNSON,WESTBOUND US 50 AT NW 501 ROAD,A
ADULT,30,"INDEPENDENCE, MO",MINOR,UNKNOWN,2024-09-29,8:35AM,JACKSON,SOUTHBOUND I-470 10.2 MILE MARKER,A
ADULT,41,"GRAIN VALLEY, MO",MINOR,YES,2024-09-29,8:35AM,JACKSON,SOUTHBOUND I-470 10.2 MILE MARKER,A
JUVENILE,13,"GRAIN VALLEY, MO",MINOR,YES,2024-09-29,8:35AM,JACKSON,SOUTHBOUND I-470 10.2 MILE MARKER,A
JUVENILE,17,"LEE'S SUMMIT, MO",MINOR,YES,2024-09-28,11:40PM,JACKSON,I-470 AT 10.8 MILE MARKER,A
JUVENILE,17,"LEE'S SUMMIT, MO",MINOR,YES,2024-09-28,11:40PM,JACKSON,I-470 AT 10.8 MILE MARKER,A
ADULT,49,"HOLDEN, MO",SERIOUS,YES,2024-09-28,2:15PM,LAFAYETTE,ROUTE M 1/2MI NORTH OF VARNER ROAD,A
ADULT,57,"PLEASANT HILL, MO",SERIOUS,NO,2024-09-28,10:05AM,CASS,S SCOTT ROAD AND STATE ROUTE VV,A
ADULT,58,"EDWARDS, MISSOURI",SERIOUS,NO,2024-09-27,9:45PM,BENTON,US 65 AT HWY T,A
ADULT,43,"LEES SUMMIT, MISSOURI",NO INJURY,YES,2024-09-27,9:45PM,BENTON,US 65 AT HWY T,A
JUVENILE,17,"CHILHOWEE, MO",MINOR,YES,2024-09-27,8:54PM,JOHNSON,SW 271ST ROAD NORTH OF SW 1200TH RD,A
ADULT,18,"WARRENSBURG, MO",FATAL,NO,2024-09-27,8:54PM,JOHNSON,SW 271ST ROAD NORTH OF SW 1200TH RD,A
ADULT,18,"CHILLHOWEE, MO",MINOR,NO,2024-09-27,8:54PM,JOHNSON,SW 271ST ROAD NORTH OF SW 1200TH RD,A
ADULT,19,"CENTERVIEW, MO",MINOR,NO,2024-09-27,8:54PM,JOHNSON,SW 271ST ROAD NORTH OF SW 1200TH RD,A
ADULT,23,"CLINTON, MO",NO INJURY,YES,2024-09-27,8:15PM,HENRY,SE 300TH RD AND SE 431ST RD,A
ADULT,21,"CLINTON, MO",SERIOUS,YES,2024-09-27,8:15PM,HENRY,SE 300TH RD AND SE 431ST RD,A
ADULT,37,"COLUMBIA, MO",NO INJURY,YES,2024-09-27,3:27PM,LAFAYETTE,MO 13 NORTH OF SLUSHER SCHOOL RD,A
ADULT,34,"LATHROP, MO",MINOR,YES,2024-09-27,3:27PM,LAFAYETTE,MO 13 NORTH OF SLUSHER SCHOOL RD,A
ADULT,62,"HOLT, MO",MINOR,YES,2024-09-27,6:50AM,CLAY,I-35 SOUTHBOUND AT ANTIOCH,A
ADULT,50,"LAWSON, MO",NO INJURY,YES,2024-09-27,6:50AM,CLAY,I-35 SOUTHBOUND AT ANTIOCH,A
ADULT,23,"LAWSON, MO",NO INJURY,YES,2024-09-27,6:40AM,CLAY,SB 35 AT THE 15.6 MILE MARK,A
ADULT,21,"COWGILL,MO",MINOR,YES,2024-09-27,6:40AM,CLAY,SB 35 AT THE 15.6 MILE MARK,A
ADULT,33,"WOOD HIEGHTS, MO",NO INJURY,NO,2024-09-27,6:40AM,CLAY,SB 35 AT THE 15.6 MILE MARK,A
ADULT,21,"KANSAS CITY, MO",MINOR,YES,2024-09-27,6:10AM,CLAY,SOUTHBOUND I-35 SOUTH OF 16TH AVE,A
ADULT,72,"KANSAS CITY, MO",SERIOUS,YES,2024-09-26,10:50PM,CASS,MO-2 AT ROUTE D,A
ADULT,34,"PRAIRIE VILLAGE, KS",NO INJURY,YES,2024-09-26,5:47PM,CLAY,I-29 SOUTHBOUND AT NORTH OAK TRAFFICWAY,A
ADULT,21,"KANSAS CITY, MO",MODERATE,YES,2024-09-26,5:47PM,CLAY,I-29 SOUTHBOUND AT NORTH OAK TRAFFICWAY,A
ADULT,20,"GARDEN CITY, MO",NO INJURY,NO,2024-09-26,3:00PM,CASS,ROUTE J AT E 203RD ST,A
ADULT,45,"PECULIAR, MO",MINOR,YES,2024-09-26,3:00PM,CASS,ROUTE J AT E 203RD ST,A
ADULT,50,"PECULIAR, MO",NO INJURY,YES,2024-09-26,3:00PM,CASS,ROUTE J AT E 203RD ST,A
ADULT,23,"MARSHALL, MO",MODERATE,UNKNOWN,2024-09-26,12:40AM,SALINE,25765 HWY 240,A
ADULT,34,"ADRIAN, MO",SERIOUS,NO,2024-09-25,5:45AM,BATES,ROUTE AA W OF NW CR 2001,A
ADULT,24,"RICHMOND, MO",SERIOUS,EXEMPT,2024-09-24,8:58PM,RAY,MO 13 NORTHBOUND NORTH OF JOHNNY WALKER LN,A
ADULT,37,"RICHMOND, MO",NO INJURY,YES,2024-09-24,8:58PM,RAY,MO 13 NORTHBOUND NORTH OF JOHNNY WALKER LN,A
ADULT,38,"SEDALIA, MO",MODERATE,YES,2024-09-24,6:35PM,PETTIS,28727 HWY U,A
ADULT,23,"EXCELSIOR SPRINGS, MO",NO INJURY,YES,2024-09-24,4:43PM,CLAY,I-435 NORTHBOUND AT US 69,A
ADULT,37,"INDEPENDENCE, MO",SERIOUS,YES,2024-09-24,4:43PM,CLAY,I-435 NORTHBOUND AT US 69,A
ADULT,60,"SMITHTON, MO",FATAL,EXEMPT,2024-09-24,11:16AM,PETTIS,17566 MO O,A
ADULT,18,"HUGHESVILLE,MO",NO INJURY,YES,2024-09-24,11:16AM,PETTIS,17566 MO O,A
ADULT,36,"INDEPENDENCE, MO",MINOR,YES,2024-09-23,8:32PM,LAFAYETTE,"I-70 EASTBOUND, MILE MARKER 38.4",A
JUVENILE,17,"EDWARDS, MO",MINOR,YES,2024-09-23,8:25PM,BENTON,POORBOY ROAD WEST OF POMPANO LANE,A
ADULT,59,"FREEMAN, MO",NO INJURY,YES,2024-09-23,3:22PM,CASS,"WESTBOUND MO-2, JUST EAST OF RT-K",A
ADULT,42,"GARDEN CITY, MO",MINOR,YES,2024-09-23,3:22PM,CASS,"WESTBOUND MO-2, JUST EAST OF RT-K",A
ADULT,20,"KANSAS CITY, MO",NO INJURY,YES,2024-09-21,9:43PM,PLATTE,I-29 SOUTHBOUND AT MILE MARKER 12.2,A
ADULT,28,"CLINTON, MO",SERIOUS,NO,2024-09-21,9:43PM,PLATTE,I-29 SOUTHBOUND AT MILE MARKER 12.2,A
JUVENILE,15,KANSAS CITY/MO,FATAL,NO,2024-09-21,8:46PM,JACKSON,I-70 WESTBOUND AT 18.2 MILE MARKER,A
ADULT,70,KANSAS CITY/MO,NO INJURY,YES,2024-09-21,8:46PM,JACKSON,I-70 WESTBOUND AT 18.2 MILE MARKER,A
ADULT,19,"KANSAS CITY,MO",FATAL,NO,2024-09-21,8:46PM,JACKSON,I-70 WESTBOUND AT 18.2 MILE MARKER,A
JUVENILE,17,KANSAS CITY/MO,SERIOUS,NO,2024-09-21,8:46PM,JACKSON,I-70 WESTBOUND AT 18.2 MILE MARKER,A
ADULT,34,"LINCOLN, MO",MINOR,NO,2024-09-21,4:42PM,JOHNSON,MO-23 AND SE 725TH ROAD,A
ADULT,76,"WINDSOR, MO",FATAL,YES,2024-09-21,4:42PM,JOHNSON,MO-23 AND SE 725TH ROAD,A
ADULT,69,"LEE'S SUMMIT, MO",MINOR,UNKNOWN,2024-09-21,12:40PM,JACKSON,US 50 AT HWY F,A
ADULT,20,"STEWARTSVILLE, MO",NO INJURY,YES,2024-09-21,12:40PM,JACKSON,US 50 AT HWY F,A
