PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,48,"IRONDALE, MO",MODERATE,YES,2024-11-06,11:20AM,WASHINGTON,MO-21 NEAR FLAMEWOOD RD,C
ADULT,71,"BARNHART, MO",NO INJURY,YES,2024-11-06,7:39AM,JEFFERSON,EASTBOUND ROUTE M AT ST. LUKES CHURCH ROAD,C
ADULT,42,"BARNHART, MO",MINOR,YES,2024-11-06,7:39AM,JEFFERSON,EASTBOUND ROUTE M AT ST. LUKES CHURCH ROAD,C
ADULT,50,WARRENTON MO,MINOR,YES,2024-11-06,7:05AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT THE 208 MILEMARKER,C
ADULT,43,WENTZVILLE MO,NO INJURY,YES,2024-11-06,7:05AM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT THE 208 MILEMARKER,C
ADULT,27,"LABADIE, MO",MODERATE,YES,2024-11-06,5:40AM,FRANKLIN,RTE MM AT COLEMAN RD,C
ADULT,56,"POTOSI, MO",MODERATE,YES,2024-11-06,5:40AM,FRANKLIN,RTE MM AT COLEMAN RD,C
JUVENILE,16,"WARRENTON, MO",NO INJURY,YES,2024-11-05,8:25PM,ST. CHARLES,WESTBOUND INTERSTATE 70 EAST OF ROUTE Z,C
ADULT,37,"WENTZVILLE, MO",SERIOUS,YES,2024-11-05,8:25PM,ST. CHARLES,WESTBOUND INTERSTATE 70 EAST OF ROUTE Z,C
ADULT,47,"BROOKLYN, NY",NO INJURY,YES,2024-11-05,8:25PM,ST. CHARLES,WESTBOUND INTERSTATE 70 EAST OF ROUTE Z,C
ADULT,60,"AUGUSTA, MO",SERIOUS,NO,2024-11-05,7:47PM,ST. CHARLES,SOUTHBOUND ROUTE T SOUTH OF FAOLAN RIDGE LANE,C
ADULT,24,"MARYLAND HEIGHTS, MO",SERIOUS,YES,2024-11-05,4:59PM,ST. LOUIS,SOUTHBOUND INTERSTATE 270 NORTH OF INTERSTATE 64,C
ADULT,62,"CLEVELAND, OH",MINOR,YES,2024-11-05,3:30PM,ST. CHARLES,"WESTBOUND I-70, EAST OF MID-RIVERS MALL DRIVE",C
ADULT,67,"CLEVELAND, OH",MINOR,NO,2024-11-05,3:30PM,ST. CHARLES,"WESTBOUND I-70, EAST OF MID-RIVERS MALL DRIVE",C
ADULT,23,"ST. CHARLES, MO",MODERATE,YES,2024-11-05,3:30PM,ST. CHARLES,"WESTBOUND I-70, EAST OF MID-RIVERS MALL DRIVE",C
ADULT,38,"PEVELY, MO",NO INJURY,YES,2024-11-05,3:28PM,JEFFERSON,SOUTHBOUND HIGHWAY 61 AT HERKY HORINE ROAD,C
ADULT,60,"COLUMBIA, IL",MODERATE,YES,2024-11-05,3:28PM,JEFFERSON,SOUTHBOUND HIGHWAY 61 AT HERKY HORINE ROAD,C
ADULT,75,"PACIFIC, MO",SERIOUS,YES,2024-11-05,12:48PM,FRANKLIN,EASTBOUND 100 WEST OF BACON BLVD,C
ADULT,22,"UNION, MO",MINOR,NO,2024-11-05,1:59AM,ST. LOUIS,SOUTHBOUND 270 SOUTH OF MISSOURI 340,C
ADULT,38,"FORISTELL, MO",MINOR,YES,2024-11-04,6:40PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF ZUMBEHL ROAD,C
ADULT,60,"ST. PETERS, MO",NO INJURY,YES,2024-11-04,6:40PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF ZUMBEHL ROAD,C
ADULT,18,"ST. CHARLES, MO",MINOR,YES,2024-11-04,6:17PM,ST. CHARLES,WESTBOUND MO-370 WEST OF MO-94,C
ADULT,67,"WARRENTON, MO",MODERATE,YES,2024-11-04,3:43PM,ST. CHARLES,NORTHBOUND ROUTE T AT ROUTE N,C
ADULT,21,"O'FALLON, MO",NO INJURY,YES,2024-11-04,3:43PM,ST. CHARLES,NORTHBOUND ROUTE T AT ROUTE N,C
ADULT,18,"CEDAR HILL, MO",MINOR,YES,2024-11-04,3:08PM,ST. LOUIS,"EASTBOUND I-44, EAST OF US-50",C
ADULT,27,"SAINT LOUIS, MO",NO INJURY,YES,2024-11-04,3:08PM,ST. LOUIS,"EASTBOUND I-44, EAST OF US-50",C
JUVENILE,16,"VALLEY PARK, MO",NO INJURY,YES,2024-11-04,3:08PM,ST. LOUIS,"EASTBOUND I-44, EAST OF US-50",C
ADULT,42,"HILLSBORO, MO",MINOR,YES,2024-11-04,12:40PM,ST. LOUIS,INTERSTATE 255 EASTBOUND EAST OF U.S. 61,C
ADULT,59,"ST LOUIS, MO",NO INJURY,YES,2024-11-04,11:06AM,ST. LOUIS,WESTBOUND 270 EAST OF INTERSTATE 70,C
ADULT,75,"ARNOLD, MO",MINOR,YES,2024-11-04,11:06AM,ST. LOUIS,WESTBOUND 270 EAST OF INTERSTATE 70,C
ADULT,73,"ST LOUIS, MO",MINOR,YES,2024-11-04,11:06AM,ST. LOUIS,WESTBOUND 270 EAST OF INTERSTATE 70,C
ADULT,32,"ST. LOUIS, MO",MODERATE,YES,2024-11-04,7:14AM,ST. LOUIS,"SOUTHBOUND I-55, 197 MILE MARKER",C
ADULT,22,"FESTUS, MO",NO INJURY,YES,2024-11-04,7:06AM,JEFFERSON,US 61 AT DOOLING HOLLOW ROAD,C
ADULT,31,"FESTUS, MO",MINOR,YES,2024-11-04,7:06AM,JEFFERSON,US 61 AT DOOLING HOLLOW ROAD,C
ADULT,43,"FESTUS, MO",MODERATE,NO,2024-11-04,7:06AM,JEFFERSON,US 61 AT DOOLING HOLLOW ROAD,C
ADULT,40,"FARMINGTON, MO",MINOR,YES,2024-11-04,6:41AM,JEFFERSON,NORTHBOUND 55 NORTH OF ROUTE M,C
ADULT,18,"FARMINGTON, MO",NO INJURY,YES,2024-11-04,6:41AM,JEFFERSON,NORTHBOUND 55 NORTH OF ROUTE M,C
ADULT,66,"BONNE TERRE, MO",FATAL,YES,2024-11-02,10:15AM,ST. FRANCOIS,HILLSBORO ROAD SOUTH OF PRATTE ROAD,C
ADULT,40,"RICHWOODS, MO",MODERATE,YES,2024-11-02,4:43AM,JEFFERSON,SOUTHBOUND ROUTE W SOUTH OF LAKEVIEW DRIVE,C
ADULT,57,"POTOSI, MO",MODERATE,NO,2024-11-01,9:35PM,WASHINGTON,ROUTE C NEAR BAILEY BRANCH ROAD,C
ADULT,56,"NEELYVILLE, MO",SERIOUS,YES,2024-11-01,7:35PM,LINCOLN,NORTHBOUND US-61 NORTH OF DUGAN LANE,C
ADULT,69,"GRUBVILLE, MO",MODERATE,YES,2024-11-01,7:15PM,JEFFERSON,MISSOURI 30 AT MEDLEN DRIVE,C
ADULT,35,"HIGH RIDGE, MO",NO INJURY,YES,2024-11-01,7:15PM,JEFFERSON,MISSOURI 30 AT MEDLEN DRIVE,C
ADULT,37,"DE SOTO, MO",MODERATE,YES,2024-11-01,6:35PM,JEFFERSON,SOUTHBOUND HIGHWAY E AT SUNRISE SCHOOL ROAD,C
ADULT,38,"DE SOTO, MO",NO INJURY,YES,2024-11-01,6:35PM,JEFFERSON,SOUTHBOUND HIGHWAY E AT SUNRISE SCHOOL ROAD,C
JUVENILE,11,"DE SOTO, MO",MODERATE,YES,2024-11-01,6:35PM,JEFFERSON,SOUTHBOUND HIGHWAY E AT SUNRISE SCHOOL ROAD,C
ADULT,18,"DE SOTO, MO",SERIOUS,NO,2024-11-01,6:35PM,JEFFERSON,SOUTHBOUND HIGHWAY E AT SUNRISE SCHOOL ROAD,C
ADULT,39,"FESTUS, MO",NO INJURY,YES,2024-11-01,3:16PM,JEFFERSON,WESTBOUND HIGHWAY A OVERPASS OVER INTERSTATE 55,C
ADULT,43,"FESTUS, MO",MINOR,YES,2024-11-01,3:16PM,JEFFERSON,WESTBOUND HIGHWAY A OVERPASS OVER INTERSTATE 55,C
ADULT,44,"FESTUS, MO",NO INJURY,YES,2024-11-01,3:16PM,JEFFERSON,WESTBOUND HIGHWAY A OVERPASS OVER INTERSTATE 55,C
ADULT,20,"WENTZVILLE, MO",MINOR,YES,2024-11-01,12:50PM,ST. CHARLES,EASTBOUND INTERSTATE 64 EAST OF PROSPECT ROAD,C
ADULT,32,"MOSCOW MILLS, MO",NO INJURY,YES,2024-11-01,12:50PM,ST. CHARLES,EASTBOUND INTERSTATE 64 EAST OF PROSPECT ROAD,C
ADULT,31,"KANSAS CITY, MO",NO INJURY,YES,2024-11-01,12:50PM,ST. CHARLES,EASTBOUND INTERSTATE 64 EAST OF PROSPECT ROAD,C
ADULT,55,"NEW TRUXTON, MO",NO INJURY,YES,2024-11-01,12:50PM,ST. CHARLES,EASTBOUND INTERSTATE 64 EAST OF PROSPECT ROAD,C
ADULT,57,"DITTMER, MO",MINOR,YES,2024-11-01,11:30AM,ST. LOUIS CITY,INTERSTATE 55 NORTHBOUND AT BROADWAY ST,C
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-11-01,11:30AM,ST. LOUIS CITY,INTERSTATE 55 NORTHBOUND AT BROADWAY ST,C
ADULT,22,"ST LOUIS, MO",MINOR,YES,2024-11-01,6:50AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF LILAC ROAD,C
ADULT,54,"EDENTON, NC",NO INJURY,YES,2024-11-01,6:50AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF LILAC ROAD,C
ADULT,29,"EAST ALTON, IL",NO INJURY,YES,2024-11-01,6:50AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF LILAC ROAD,C
ADULT,24,"WENTZVILLE, MO",MINOR,YES,2024-11-01,3:55AM,ST. CHARLES,WESTBOUND INTERSTATE 70 EAST OF TR HUGHES BLVD,C
ADULT,34,"ST. PETERS, MO",NO INJURY,YES,2024-11-01,3:55AM,ST. CHARLES,WESTBOUND INTERSTATE 70 EAST OF TR HUGHES BLVD,C
ADULT,23,"ALTON, IL",NO INJURY,YES,2024-10-31,5:30PM,ST. LOUIS,NORTHBOUND HANLEY ROAD AT INTERSTATE 70,C
ADULT,28,"BERKELEY, MO",MODERATE,NO,2024-10-31,5:30PM,ST. LOUIS,NORTHBOUND HANLEY ROAD AT INTERSTATE 70,C
ADULT,43,"NEW LONDON, MO",SERIOUS,NO,2024-10-31,4:48PM,PIKE,PIKE 103 EAST OF BARNARD ROAD,C
ADULT,59,"ARNOLD, MO",SERIOUS,YES,2024-10-31,3:30PM,ST. LOUIS,SOUTHBOUND INTERSTATE 270 SOUTH OF MO 370,C
ADULT,38,"ST. CHARLES, MO",MODERATE,YES,2024-10-31,3:30PM,ST. LOUIS,SOUTHBOUND INTERSTATE 270 SOUTH OF MO 370,C
ADULT,75,"ST, CHARLES, MO",MINOR,YES,2024-10-31,3:03PM,ST. CHARLES,"SOUTHBOUND MISSOURI 94, NORTH OF ORCHARD FARM ROAD",C
ADULT,51,"FESTUS, MO",SERIOUS,NO,2024-10-31,1:14PM,JEFFERSON,4580 PLATTIN RD,C
JUVENILE,16,"IMPERIAL, MO",MINOR,YES,2024-10-31,10:04AM,JEFFERSON,OLD LEMAY FERRY RD SOUTH OF SUN RIDGE PL,C
JUVENILE,1,"IMPERIAL, MO",MINOR,YES,2024-10-31,10:04AM,JEFFERSON,OLD LEMAY FERRY RD SOUTH OF SUN RIDGE PL,C
ADULT,47,"IMPERIAL, MO",MINOR,YES,2024-10-31,10:04AM,JEFFERSON,OLD LEMAY FERRY RD SOUTH OF SUN RIDGE PL,C
ADULT,61,"WENTZVILLE, MO",MINOR,YES,2024-10-31,7:30AM,ST. CHARLES,I-70 WEST OF US-61,C
ADULT,26,"WENTZVILLE, MO",NO INJURY,YES,2024-10-31,7:30AM,ST. CHARLES,I-70 WEST OF US-61,C
ADULT,25,"O'FALLON, MO",MINOR,YES,2024-10-31,7:30AM,ST. CHARLES,I-70 WEST OF US-61,C
ADULT,39,"ST. LOUIS, MO",NO INJURY,YES,2024-10-31,5:45AM,FRANKLIN,I-44 EAST OF 246.8 MILE MARKER,C
ADULT,30,"ST. CLAIR, MO",MINOR,YES,2024-10-31,5:45AM,FRANKLIN,I-44 EAST OF 246.8 MILE MARKER,C
ADULT,27,"ST. CLAIR, MO",MINOR,YES,2024-10-31,5:45AM,FRANKLIN,I-44 EAST OF 246.8 MILE MARKER,C
ADULT,30,"ST. LOUIS, MO",NO INJURY,YES,2024-10-30,9:45PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF LUCAS AND HUNT ROAD,C
ADULT,34,"FLORISSANT, MO",NO INJURY,YES,2024-10-30,9:45PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF LUCAS AND HUNT ROAD,C
ADULT,22,"FLORISSANT, MO",MINOR,NO,2024-10-30,9:45PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF LUCAS AND HUNT ROAD,C
ADULT,73,"BOWLING GREEN, MO",SERIOUS,YES,2024-10-29,2:23PM,PIKE,NORTHBOUND HIGHWAY Y NORTH OF PIKE 482,C
ADULT,36,"PACIFIC, MO",MODERATE,YES,2024-10-29,2:10PM,WARREN,SOUTHBOUND HIGHWAY 47 ON THE WASHINGTON BRIDGE,C
ADULT,19,"EUREKA, MO",MODERATE,YES,2024-10-29,2:10PM,WARREN,SOUTHBOUND HIGHWAY 47 ON THE WASHINGTON BRIDGE,C
ADULT,38,"WENTZVILLE, MO",NO INJURY,YES,2024-10-29,2:10PM,WARREN,SOUTHBOUND HIGHWAY 47 ON THE WASHINGTON BRIDGE,C
ADULT,75,"BOURBON, MO",MODERATE,YES,2024-10-29,9:18AM,FRANKLIN,I-44 EASTBOUND AT 230 MM,C
ADULT,22,"BONNE TERRE, MO",NO INJURY,YES,2024-10-29,5:48AM,JEFFERSON,NORTHBOUND US 67 NORTH OF ROUTE CC,C
ADULT,35,"FARMINGTON, MO",MINOR,YES,2024-10-29,5:48AM,JEFFERSON,NORTHBOUND US 67 NORTH OF ROUTE CC,C
ADULT,37,"SAINT LOUIS, MO",NO INJURY,YES,2024-10-28,10:25PM,ST. CHARLES,"WESTBOUND I-70, WEST OF CAVE SPRINGS",C
ADULT,32,"BROOKLYN, NY",NO INJURY,YES,2024-10-28,10:25PM,ST. CHARLES,"WESTBOUND I-70, WEST OF CAVE SPRINGS",C
ADULT,37,"SAINT LOUIS, MO",MINOR,YES,2024-10-28,10:25PM,ST. CHARLES,"WESTBOUND I-70, WEST OF CAVE SPRINGS",C
ADULT,43,"PARK HILLS, MO",MODERATE,NO,2024-10-28,2:37PM,ST. FRANCOIS,US 67 NORTHBOUND SOUTH OF FAIRGROUNDS,C
ADULT,79,"FARMINGTON, MO",MINOR,YES,2024-10-28,2:37PM,ST. FRANCOIS,US 67 NORTHBOUND SOUTH OF FAIRGROUNDS,C
ADULT,49,"OFALLON, MO",MODERATE,YES,2024-10-28,2:00PM,ST. CHARLES,INTERSTATE 70 WEST OF CAVE SPRINGS,C
ADULT,34,"WENTZVILLE, MO",MINOR,YES,2024-10-28,2:00PM,ST. CHARLES,INTERSTATE 70 WEST OF CAVE SPRINGS,C
ADULT,34,"ST. LOUIS, MO",FATAL,NO,2024-10-28,1:10PM,ST. LOUIS,I-64 AT MCKNIGHT RD,C
ADULT,60,"JACKSON, MO",MINOR,NO,2024-10-28,10:38AM,STE. GENEVIEVE,RTE Y EAST OF LAWRENCE CUTOFF RD,C
JUVENILE,17,"DITTMER, MO",MODERATE,YES,2024-10-28,9:50AM,JEFFERSON,RIDGE RD EAST OF NORTH SLOPE RD,C
ADULT,22,"BLACKWELL, MO",NO INJURY,YES,2024-10-28,9:50AM,JEFFERSON,RIDGE RD EAST OF NORTH SLOPE RD,C
ADULT,24,"HIGH RIDGE, MO",MINOR,YES,2024-10-28,8:47AM,JEFFERSON,4636 WEST ROCK CREEK RD,C
ADULT,18,"JENNINGS, MO",MINOR,YES,2024-10-27,11:15PM,ST. LOUIS,MISSOURI 180 RAMP TO EASTBOUND INTERSTATE 70,C
ADULT,18,"ST. LOUIS, MO",SERIOUS,NO,2024-10-27,11:15PM,ST. LOUIS,MISSOURI 180 RAMP TO EASTBOUND INTERSTATE 70,C
ADULT,18,"ST. LOUIS, MO",MODERATE,YES,2024-10-27,11:15PM,ST. LOUIS,MISSOURI 180 RAMP TO EASTBOUND INTERSTATE 70,C
ADULT,23,"ST. LOUIS, MO",FATAL,NO,2024-10-27,11:15PM,ST. LOUIS,MISSOURI 180 RAMP TO EASTBOUND INTERSTATE 70,C
ADULT,28,"CEDAR HILL, MO",MINOR,YES,2024-10-27,10:45PM,JEFFERSON,SOUTHBOUND LOCAL HILLSBORO ROAD SOUTH OF DEERWOOD ROAD,C
ADULT,35,"ST. LOUIS, MO",NO INJURY,UNKNOWN,2024-10-27,4:56PM,FRANKLIN,EAST SPRINGFIELD ROAD AT PARK RIDGE ROAD,C
ADULT,37,"SULLIVAN, MO",MINOR,NO,2024-10-27,4:56PM,FRANKLIN,EAST SPRINGFIELD ROAD AT PARK RIDGE ROAD,C
ADULT,20,"O'FALLON, MO",SERIOUS,NO,2024-10-27,2:14PM,PIKE,NORTHBOUND US-61 RAMP TO US-54,C
ADULT,24,"ST CLAIR, MO",SERIOUS,YES,2024-10-27,12:57PM,FRANKLIN,8085 RYE CREEK ROAD,C
ADULT,24,"ST CLAIR, MO",MINOR,YES,2024-10-27,12:57PM,FRANKLIN,8085 RYE CREEK ROAD,C
ADULT,29,"ST. LOUIS, MO",NO INJURY,YES,2024-10-27,3:02AM,ST. LOUIS,"NORTHBOUND WEST FLORISSANT, NORTH OF CANFIELD DRIVE",C
ADULT,23,"TARAWA TERRACE, NC",FATAL,YES,2024-10-27,3:02AM,ST. LOUIS,"NORTHBOUND WEST FLORISSANT, NORTH OF CANFIELD DRIVE",C
ADULT,25,"ST. CHARLES, MO",NO INJURY,YES,2024-10-27,1:45AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF WEST FLORISSANT AVENUE,C
ADULT,31,"ST. LOUIS, MO",NO INJURY,YES,2024-10-27,1:45AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF WEST FLORISSANT AVENUE,C
ADULT,56,"FLORISSANT, MO",MODERATE,YES,2024-10-27,1:45AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF WEST FLORISSANT AVENUE,C
ADULT,26,"ST. CHARLES, MO",NO INJURY,YES,2024-10-27,1:45AM,ST. LOUIS,WESTBOUND INTERSTATE 270 WEST OF WEST FLORISSANT AVENUE,C
ADULT,57,"ST. CHARLES, MO",SERIOUS,NO,2024-10-27,1:04AM,FRANKLIN,BOEUF CREEK ROAD NEAR DETMOLD ROAD,C
ADULT,37,"UNION, MO",MINOR,YES,2024-10-26,4:50PM,FRANKLIN,NORTH BEND ROAD NEAR NORTH BEND LOOP,C
ADULT,37,"UNION, MO",MODERATE,NO,2024-10-26,4:50PM,FRANKLIN,NORTH BEND ROAD NEAR NORTH BEND LOOP,C
ADULT,23,"BONNE TERRE, MO",SERIOUS,NO,2024-10-26,4:25PM,ST. FRANCOIS,SILVER SPRINGS ROAD NORTH OF BERRY ROAD,C
ADULT,25,IMPERIAL MO,NO INJURY,YES,2024-10-26,3:22PM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF I-270,C
ADULT,58,FARMINGTON MO,MINOR,NO,2024-10-26,3:22PM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF I-270,C
ADULT,67,MOSCOW MILLS MO,NO INJURY,YES,2024-10-26,3:22PM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF I-270,C
ADULT,22,WARRENTON MO,NO INJURY,YES,2024-10-26,12:50PM,WARREN,I-70 SOUTH OUTER RD EAST OF MARKET ST,C
ADULT,64,ST PETERS MO,SERIOUS,YES,2024-10-26,12:50PM,WARREN,I-70 SOUTH OUTER RD EAST OF MARKET ST,C
ADULT,35,"IRONDALE, MO",MODERATE,UNKNOWN,2024-10-25,11:20PM,WASHINGTON,MISSOURI ROUTE U NEAR FILMORE ROAD,C
ADULT,19,"TIFF, MO",SERIOUS,NO,2024-10-25,9:58PM,JEFFERSON,SOUTHBOUND US-61 AT COLE ROAD,C
JUVENILE,17,"FESTUS, MO",MODERATE,NO,2024-10-25,9:58PM,JEFFERSON,SOUTHBOUND US-61 AT COLE ROAD,C
ADULT,40,"ARNOLD, MO",NO INJURY,YES,2024-10-25,9:40PM,JEFFERSON,SECKMAN ROAD AT FRISCO HILL ROAD,C
JUVENILE,16,"IMPERIAL, MO",MODERATE,YES,2024-10-25,9:40PM,JEFFERSON,SECKMAN ROAD AT FRISCO HILL ROAD,C
ADULT,63,"ARNOLD, MO",MODERATE,YES,2024-10-25,9:40PM,JEFFERSON,SECKMAN ROAD AT FRISCO HILL ROAD,C
ADULT,37,"ST. CLAIR, MO",MODERATE,NO,2024-10-25,8:00PM,FRANKLIN,PEACOCK ROAD .2 OF A MILE EAST OF WINKLER ROAD,C
ADULT,38,"ST. CLAIR, MO",NO INJURY,NO,2024-10-25,8:00PM,FRANKLIN,PEACOCK ROAD .2 OF A MILE EAST OF WINKLER ROAD,C
JUVENILE,16,"BLACKWELL, MO",MODERATE,YES,2024-10-25,3:45PM,WASHINGTON,MISSOURI 47 NEAR CEDAR HILLS ROAD,C
ADULT,18,"BLACKWELL, MO",NO INJURY,YES,2024-10-25,3:45PM,WASHINGTON,MISSOURI 47 NEAR CEDAR HILLS ROAD,C
ADULT,31,"CADET, MO",MODERATE,NO,2024-10-25,3:45PM,WASHINGTON,MISSOURI 47 NEAR CEDAR HILLS ROAD,C
ADULT,40,"RICHWOODS, MO",SERIOUS,YES,2024-10-25,3:45PM,WASHINGTON,MISSOURI 47 NEAR CEDAR HILLS ROAD,C
ADULT,67,"UNION, MO",MINOR,YES,2024-10-25,11:24AM,FRANKLIN,HIGHWAY 47 SB SOUTH OF MELINDA DRIVE,C
ADULT,74,"JEFFERSON CITY, MO",NO INJURY,YES,2024-10-25,11:24AM,FRANKLIN,HIGHWAY 47 SB SOUTH OF MELINDA DRIVE,C
ADULT,36,"MINERAL POINT, MO",MODERATE,NO,2024-10-25,10:20AM,ST. FRANCOIS,SOUTHBOUND US 67 SOUTH OF PARKWAY DRIVE,C
ADULT,18,"HOUSE SPRINGS, MO",NO INJURY,YES,2024-10-25,7:00AM,JEFFERSON,ROUTE M WEST OF INTERSTATE 55,C
ADULT,40,"BARNHART, MO",MINOR,YES,2024-10-25,7:00AM,JEFFERSON,ROUTE M WEST OF INTERSTATE 55,C
ADULT,42,"ARNOLD, MO",MINOR,YES,2024-10-25,6:52AM,JEFFERSON,MILLER ROAD AND OLD LEMAY FERRY ROAD,C
ADULT,58,"ST. LOUIS, MO",FATAL,YES,2024-10-25,4:55AM,ST. LOUIS,INTERSTATE 270 WESTBOUND AT GRAHAM RD,C
JUVENILE,17,"CEDAR HILL, MO",MODERATE,YES,2024-10-24,2:30PM,JEFFERSON,HIGHWAY W EAST OF LAKEVIEW DRIVE,C
ADULT,70,"HOUSE SPRINGS, MO",MINOR,YES,2024-10-24,2:30PM,JEFFERSON,HIGHWAY W EAST OF LAKEVIEW DRIVE,C
ADULT,27,"ST LOUIS, MO",NO INJURY,YES,2024-10-24,2:30PM,JEFFERSON,HIGHWAY W EAST OF LAKEVIEW DRIVE,C
ADULT,66,"HAZELWOOD, MO",MINOR,YES,2024-10-24,12:40PM,ST. LOUIS,NORTHBOUND INTERSTATE 270 AT MISSOURI 370,C
ADULT,20,"ST. LOUIS, MO",NO INJURY,UNKNOWN,2024-10-24,12:40PM,ST. LOUIS,NORTHBOUND INTERSTATE 270 AT MISSOURI 370,C
JUVENILE,4,"ST. LOUIS, MO",MINOR,NO,2024-10-24,9:00AM,ST. LOUIS,WESTBOUND INTERSTATE 64 EAST OF INTERSTATE 270,C
ADULT,25,"ST. LOUIS, MO",NO INJURY,YES,2024-10-24,9:00AM,ST. LOUIS,WESTBOUND INTERSTATE 64 EAST OF INTERSTATE 270,C
ADULT,33,"ST. LOUIS, MO",NO INJURY,YES,2024-10-24,9:00AM,ST. LOUIS,WESTBOUND INTERSTATE 64 EAST OF INTERSTATE 270,C
ADULT,46,ST LOUIS MO,MINOR,YES,2024-10-24,6:57AM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF LINDBERGH BLVD,C
ADULT,60,IMPERIAL MO,NO INJURY,YES,2024-10-24,6:57AM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF LINDBERGH BLVD,C
ADULT,34,ST CLAIR MO,NO INJURY,YES,2024-10-24,6:57AM,ST. LOUIS,NORTHBOUND I-55 SOUTH OF LINDBERGH BLVD,C
ADULT,43,"ST LOUIS, MO",NO INJURY,YES,2024-10-24,3:25AM,ST. LOUIS,EASTBOUND MO 370 EAST OF MO 141,C
ADULT,60,"ST. LOUIS, MO",MINOR,YES,2024-10-24,3:25AM,ST. LOUIS,EASTBOUND MO 370 EAST OF MO 141,C
JUVENILE,3,"ST. LOUIS, MO",MINOR,YES,2024-10-23,6:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT FIRST CAPITOL DRIVE,C
ADULT,31,"ST. LOUIS, MO",MINOR,YES,2024-10-23,6:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT FIRST CAPITOL DRIVE,C
ADULT,76,"ST. LOUIS, MO",MINOR,YES,2024-10-23,6:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT FIRST CAPITOL DRIVE,C
ADULT,57,"LIVONIA, MI",NO INJURY,YES,2024-10-23,6:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND AT FIRST CAPITOL DRIVE,C
ADULT,40,"BISMARCK, MO",MODERATE,YES,2024-10-23,5:12PM,WASHINGTON,MO-32 AT COLLEGE RD,C
ADULT,79,"ARNOLD, MO",FATAL,NO,2024-10-23,2:30PM,JEFFERSON,US 61 AT LINDERHOF DRIVE,C
ADULT,54,"CADET, MO",NO INJURY,YES,2024-10-23,2:30PM,JEFFERSON,US 61 AT LINDERHOF DRIVE,C
ADULT,53,"ST. PETERS, MO",SERIOUS,NO,2024-10-23,9:40AM,WASHINGTON,HWY-185 SOUTH OF OLIVER RD,C
ADULT,68,"FESTUS, MO",SERIOUS,YES,2024-10-23,7:50AM,ST. LOUIS,NORTHBOUND INTERSTATE 55 NORTH OF US 50,C
ADULT,68,"FESTUS, MO",NO INJURY,YES,2024-10-23,7:50AM,ST. LOUIS,NORTHBOUND INTERSTATE 55 NORTH OF US 50,C
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-10-23,7:50AM,ST. LOUIS,NORTHBOUND INTERSTATE 55 NORTH OF US 50,C
ADULT,19,"LESLIE, MO",SERIOUS,NO,2024-10-23,5:45AM,FRANKLIN,PETERS FORD ROAD SOUTH OF NOSER MILL ROAD,C
ADULT,18,"BISMARCK, MO",MODERATE,YES,2024-10-23,12:01AM,ST. FRANCOIS,HIGHWAY N NORTH OF HIGHWAY NN,C
ADULT,21,"SAINT LOUIS, MO",FATAL,YES,2024-10-23,12:01AM,ST. LOUIS,SOUTHBOUND INTERSTATE 55 NORTH OF SOUTH LINDBERGH BOULEVARD,C
ADULT,50,"NEW HAVEN, MO",MODERATE,NO,2024-10-22,6:47PM,FRANKLIN,ROUTE C NEAR OLD STATE ROAD,C
JUVENILE,17,"ARNOLD, MO",MINOR,YES,2024-10-22,5:20PM,JEFFERSON,OLD LEMAY FERRY ROAD AT WEDDE ROAD,C
ADULT,20,"BARNHART, MO",MODERATE,YES,2024-10-22,5:20PM,JEFFERSON,OLD LEMAY FERRY ROAD AT WEDDE ROAD,C
ADULT,64,"FARMINGTON, MO",MODERATE,YES,2024-10-22,4:28PM,ST. FRANCOIS,US-67 NORTHBOUND AT HILDEBRECHT ROAD,C
